gear,speed,rpm,throttle,brake,x,y,z,dist
3,95,4662.0,52,0,-1126.0902099609375,-1916.8291015625,143.4737091064453,60.61186099119354
3,95,4665.0,52,0,-1126.4024658203125,-1917.1435546875,143.47100830078125,61.05502211752066
3,95,4666.0,52,0,-1126.7152099609375,-1917.4580078125,143.46826171875,61.498527708275034
3,95,4667.0,52,0,-1127.0284423828125,-1917.7725830078125,143.4656219482422,61.942463595546954
3,95,4670.0,52,0,-1127.3419189453125,-1918.087158203125,143.46302795410156,62.38657150760022
3,95,4673.0,51,0,-1127.6556396484375,-1918.402099609375,143.4603271484375,62.83111179069188
3,95,4674.0,51,0,-1127.9696044921875,-1918.7169189453125,143.45748901367188,63.27573881686104
3,96,4674.0,51,0,-1128.2838134765625,-1919.0321044921875,143.4545440673828,63.72079823708435
3,96,4675.0,51,0,-1128.5986328125,-1919.34716796875,143.45167541503906,64.166201916582
3,96,4678.0,50,0,-1128.9134521484375,-1919.6624755859375,143.44879150390625,64.61177842480478
3,96,4679.0,50,0,-1129.228515625,-1919.977783203125,143.44589233398438,65.0575275615469
3,96,4680.0,50,0,-1129.5440673828125,-1920.293212890625,143.44293212890625,65.50370864858334
3,96,4682.0,50,0,-1129.85986328125,-1920.60888671875,143.43995666503906,65.95023509642071
3,96,4684.0,50,0,-1130.1759033203125,-1920.9244384765625,143.43701171875,66.39684778193002
3,96,4686.0,50,0,-1130.4920654296875,-1921.2401123046875,143.4341278076172,66.84363269898851
3,96,4688.0,50,0,-1130.8084716796875,-1921.55615234375,143.43125915527344,67.29084903421786
3,96,4690.0,49,0,-1131.125244140625,-1921.8721923828125,143.42831420898438,67.7383250347002
3,96,4692.0,49,0,-1131.4420166015625,-1922.1883544921875,143.42538452148438,68.18588715830059
3,96,4694.0,49,0,-1131.759033203125,-1922.50439453125,143.42242431640625,68.63353612207797
3,96,4696.0,49,0,-1132.076416015625,-1922.8206787109375,143.41941833496094,69.08161710573545
3,96,4697.0,49,0,-1132.393798828125,-1923.13720703125,143.4164581298828,69.52987014816168
3,96,4699.0,49,0,-1132.7115478515625,-1923.45361328125,143.4134979248047,69.97829641829831
3,96,4701.0,49,0,-1133.0294189453125,-1923.770263671875,143.4104766845703,70.42698186492807
