gear,speed,rpm,throttle,brake,x,y,z,dist
3,84,4079.0,30,0,-1130.9635009765625,-1943.0609130859375,143.71865844726562,82.9149887474647
3,84,4079.0,30,0,-1131.2384033203125,-1943.3426513671875,143.71615600585938,83.30863074209172
3,84,4078.0,30,0,-1131.51318359375,-1943.624267578125,143.71347045898438,83.702101326882
3,84,4077.0,30,0,-1131.787841796875,-1943.906005859375,143.71070861816406,84.09557459843964
3,84,4075.0,30,0,-1132.0623779296875,-1944.1881103515625,143.70816040039062,84.48922358693807
3,84,4074.0,30,0,-1132.336669921875,-1944.4703369140625,143.70582580566406,84.8827885496714
3,84,4074.0,30,0,-1132.6112060546875,-1944.7529296875,143.70333862304688,85.27678721705
3,84,4074.0,30,0,-1132.8858642578125,-1945.0352783203125,143.70069885253906,85.670696911502
3,84,4075.0,30,0,-1133.160400390625,-1945.31787109375,143.6978759765625,86.06469784100284
3,84,4077.0,30,0,-1133.4346923828125,-1945.6007080078125,143.69480895996094,86.45870573879859
3,84,4080.0,30,0,-1133.709228515625,-1945.883056640625,143.691162109375,86.85253836592581
3,84,4082.0,30,0,-1133.9833984375,-1946.16552734375,143.68748474121094,87.24620366439837
3,84,4082.0,30,0,-1134.25732421875,-1946.44775390625,143.68386840820312,87.63952318346449
3,84,4082.0,30,0,-1134.5313720703125,-1946.7301025390625,143.6803436279297,88.03301447875968
3,84,4081.0,30,0,-1134.80517578125,-1947.012451171875,143.67669677734375,88.42633689369866
3,84,4080.0,30,0,-1135.07861328125,-1947.2947998046875,143.6728973388672,88.81940591128982
3,84,4078.0,30,0,-1135.352294921875,-1947.577392578125,143.66896057128906,89.21282148565521
3,84,4076.0,30,0,-1135.625732421875,-1947.8602294921875,143.6648712158203,89.60624429789517
3,84,4074.0,30,0,-1135.8990478515625,-1948.14306640625,143.66075134277344,89.99958259683844
3,84,4073.0,30,0,-1136.1729736328125,-1948.4259033203125,143.65603637695312,90.3933519258783
3,84,4074.0,30,0,-1136.4468994140625,-1948.7088623046875,143.65115356445312,90.78721098992263
3,84,4075.0,30,0,-1136.7205810546875,-1948.9920654296875,143.6462860107422,91.18107561578294
3,84,4077.0,30,0,-1136.9940185546875,-1949.275390625,143.64149475097656,91.57485752099858
3,84,4079.0,30,0,-1137.267333984375,-1949.558837890625,143.63697814941406,91.96863928312733
3,84,4080.0,30,0,-1137.540771484375,-1949.84228515625,143.63284301757812,92.36250159169701
3,84,4081.0,30,0,-1137.8140869140625,-1950.125732421875,143.62901306152344,92.75627607672484
3,84,4082.0,30,0,-1138.0872802734375,-1950.4091796875,143.6256866455078,93.14996126699798
3,84,4082.0,30,0,-1138.360595703125,-1950.692626953125,143.62294006347656,93.5437267050552
3,84,4081.0,30,0,-1138.6337890625,-1950.9759521484375,143.6207733154297,93.9373159232797
3,84,4080.0,30,0,-1138.9068603515625,-1951.2591552734375,143.6191864013672,94.330729773082
3,84,4079.0,30,0,-1139.18017578125,-1951.5423583984375,143.6179656982422,94.72431181564892
3,84,4078.0,30,0,-1139.4537353515625,-1951.8250732421875,143.6170196533203,95.11771163312109
3,84,4077.0,30,0,-1139.7274169921875,-1952.107666015625,143.61602783203125,95.51110876036499
3,84,4077.0,30,0,-1140.001220703125,-1952.3900146484375,143.6149139404297,95.90441584564154
3,84,4078.0,30,0,-1140.275146484375,-1952.672119140625,143.61386108398438,96.29763256279949
3,84,4078.0,30,0,-1140.549072265625,-1952.953857421875,143.61231994628906,96.69058824460156
3,84,4077.0,30,0,-1140.823486328125,-1953.2352294921875,143.61041259765625,97.08362381249395
3,84,4077.0,30,0,-1141.097900390625,-1953.5166015625,143.60813903808594,97.4766613281624
3,84,4077.0,30,0,-1141.3721923828125,-1953.797607421875,143.60560607910156,97.86935307223462
3,84,4076.0,31,0,-1141.6466064453125,-1954.0787353515625,143.60293579101562,98.2622183430166
3,84,4074.0,31,0,-1141.9207763671875,-1954.35986328125,143.60025024414062,98.65491322593887
3,84,4072.0,31,0,-1142.1949462890625,-1954.6412353515625,143.59796142578125,99.04778041304205
3,84,4071.0,31,0,-1142.46923828125,-1954.922607421875,143.59521484375,99.44073573193083
3,84,4071.0,31,0,-1142.743896484375,-1955.203857421875,143.59205627441406,99.83386251504807
3,84,4071.0,31,0,-1143.0185546875,-1955.4849853515625,143.58843994140625,100.22690592137701
3,84,4072.0,31,0,-1143.29345703125,-1955.765625,143.584228515625,100.61977695235471
3,84,4073.0,31,0,-1143.5684814453125,-1956.04638671875,143.57974243164062,101.01282363659895
3,84,4073.0,31,0,-1143.8433837890625,-1956.326904296875,143.5751953125,101.40561122108812
3,84,4073.0,31,0,-1144.1180419921875,-1956.607666015625,143.57077026367188,101.79840105333489
3,84,4072.0,31,0,-1144.392578125,-1956.8883056640625,143.5666046142578,102.19101543555975
3,84,4072.0,31,0,-1144.6669921875,-1957.1693115234375,143.5626220703125,102.58380447735841
3,84,4071.0,31,0,-1144.94140625,-1957.4503173828125,143.5585479736328,102.97659445809187
3,84,4071.0,31,0,-1145.2161865234375,-1957.7313232421875,143.5543212890625,103.36964198261775
3,84,4071.0,31,0,-1145.4908447265625,-1958.0123291015625,143.5500030517578,103.76260517265004
3,84,4071.0,31,0,-1145.7657470703125,-1958.2933349609375,143.54571533203125,104.15573870739718
3,84,4072.0,31,0,-1146.0408935546875,-1958.57421875,143.54168701171875,104.54895304867502
3,84,4073.0,31,0,-1146.3160400390625,-1958.855224609375,143.53811645507812,104.94225017521134
3,84,4074.0,31,0,-1146.591064453125,-1959.135986328125,143.5349578857422,105.3352839493404
3,84,4075.0,31,0,-1146.8662109375,-1959.416748046875,143.5321044921875,105.72840081801198
3,84,4075.0,31,0,-1147.1414794921875,-1959.6971435546875,143.52952575683594,106.12133983093534
3,84,4076.0,31,0,-1147.4168701171875,-1959.9774169921875,143.5270538330078,106.51427660258362
3,84,4075.0,31,0,-1147.6925048828125,-1960.25732421875,143.52479553222656,106.90712222038465
3,84,4075.0,31,0,-1147.9681396484375,-1960.5372314453125,143.5228271484375,107.29996627855252
3,84,4074.0,31,0,-1148.243896484375,-1960.8167724609375,143.5210418701172,107.69263433073094
3,84,4073.0,32,0,-1148.5196533203125,-1961.0963134765625,143.51931762695312,108.08530211015447
3,84,4072.0,32,0,-1148.795654296875,-1961.375732421875,143.5177764892578,108.47805376345258
3,84,4071.0,32,0,-1149.071533203125,-1961.6551513671875,143.5162353515625,108.87071964307371
3,84,4072.0,32,0,-1149.34765625,-1961.934326171875,143.51441955566406,109.2633846475019
3,84,4072.0,32,0,-1149.6239013671875,-1962.2135009765625,143.5123748779297,109.65613662655392
3,84,4072.0,32,0,-1149.9000244140625,-1962.492431640625,143.5100555419922,110.0486307433112
3,84,4072.0,32,0,-1150.1766357421875,-1962.771240234375,143.5072021484375,110.44138537492069
3,84,4071.0,32,0,-1150.452880859375,-1963.0501708984375,143.5047149658203,110.83396640630357
3,84,4069.0,32,0,-1150.7288818359375,-1963.329345703125,143.5025177001953,111.22654752990988
3,84,4068.0,32,0,-1151.0050048828125,-1963.6083984375,143.50048828125,111.61912680103732
3,84,4068.0,32,0,-1151.28125,-1963.887451171875,143.4981231689453,112.01179381911793
3,84,4068.0,32,0,-1151.5576171875,-1964.16650390625,143.4957733154297,112.40454663285752
3,84,4068.0,32,0,-1151.833984375,-1964.4454345703125,143.49356079101562,112.7972119266451
3,84,4068.0,32,0,-1152.1104736328125,-1964.7242431640625,143.490966796875,113.18987879619252
3,84,4069.0,32,0,-1152.386962890625,-1965.003173828125,143.48837280273438,113.58263234976735
3,84,4070.0,32,0,-1152.6634521484375,-1965.2822265625,143.4858856201172,113.97547191539847
3,84,4073.0,33,0,-1152.9400634765625,-1965.560791015625,143.4825439453125,114.36805712676335
