x,y,z
-1264.17919921875,-2079.4853515625,141.8954315185547
-1264.780029296875,-2080.10009765625,141.8842010498047
-1265.3812255859375,-2080.714599609375,141.8725128173828
-1265.983154296875,-2081.32861328125,141.860595703125
-1266.5848388671875,-2081.942626953125,141.84913635253906
-1267.1864013671875,-2082.555908203125,141.8382110595703
-1267.7886962890625,-2083.168701171875,141.82777404785156
-1268.3912353515625,-2083.78076171875,141.81744384765625
-1268.993896484375,-2084.392822265625,141.80746459960938
-1269.5966796875,-2085.00439453125,141.79803466796875
-1270.199951171875,-2085.614990234375,141.7880096435547
-1270.80322265625,-2086.224853515625,141.77735900878906
-1271.4063720703125,-2086.83447265625,141.76695251464844
-1272.009521484375,-2087.4443359375,141.75656127929688
-1272.6134033203125,-2088.053955078125,141.7455291748047
-1273.217041015625,-2088.663818359375,141.73451232910156
-1273.8203125,-2089.27294921875,141.7243194580078
-1274.423828125,-2089.8818359375,141.71405029296875
-1275.0272216796875,-2090.490234375,141.7036895751953
-1275.6304931640625,-2091.098388671875,141.69325256347656
-1276.2337646484375,-2091.70654296875,141.68209838867188
-1276.8372802734375,-2092.31396484375,141.6703338623047
-1277.4405517578125,-2092.921630859375,141.65829467773438
-1278.043701171875,-2093.529541015625,141.64593505859375
-1278.6468505859375,-2094.137451171875,141.63333129882812
-1279.2496337890625,-2094.745361328125,141.62074279785156
-1279.8524169921875,-2095.352783203125,141.60841369628906
-1280.454833984375,-2095.96044921875,141.59629821777344
-1281.057373046875,-2096.568115234375,141.5841827392578
-1281.65966796875,-2097.175537109375,141.572265625
-1282.2618408203125,-2097.782958984375,141.5606689453125
-1282.8638916015625,-2098.3896484375,141.54852294921875
-1283.4658203125,-2098.996337890625,141.53582763671875
-1284.0670166015625,-2099.603271484375,141.5233154296875
-1284.6683349609375,-2100.21044921875,141.51060485839844
-1285.2694091796875,-2100.81787109375,141.49755859375
-1285.8702392578125,-2101.425537109375,141.4852752685547
-1286.470703125,-2102.032958984375,141.47402954101562
-1287.0714111328125,-2102.6396484375,141.4622039794922
-1287.6719970703125,-2103.245849609375,141.45018005371094
-1288.272216796875,-2103.851806640625,141.4386444091797
-1288.8726806640625,-2104.4580078125,141.42674255371094
-1289.4732666015625,-2105.06396484375,141.4141082763672
-1290.0733642578125,-2105.670654296875,141.40171813964844
-1290.6729736328125,-2106.27734375,141.39047241210938
-1291.2725830078125,-2106.88330078125,141.37928771972656
-1291.872314453125,-2107.488525390625,141.36814880371094
-1292.471435546875,-2108.093994140625,141.3578643798828
-1293.0711669921875,-2108.69921875,141.34742736816406
-1293.671630859375,-2109.30419921875,141.33563232421875
-1294.2716064453125,-2109.908447265625,141.323486328125
-1294.8709716796875,-2110.5126953125,141.31170654296875
-1295.4705810546875,-2111.116943359375,141.30030822753906
-1296.07080078125,-2111.720703125,141.2877197265625
